document_id,document_name,organization,url,document_sha256,file_size_bytes,format,status,verification_method
SRC-BSEE-0234,SRC-BSEE-0234.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-282-job-safety-analysis-jsa-july-23-2009,c5d471978b79aff91597e248371fc653809812b508266d18999e466f1327f111,58517,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0235,SRC-BSEE-0235.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-281-drilling-rig-air-operated-hoist-operation,8a14f27b3f25fb2dc7ac9e0150e311c60150f131c198f6acaaeaa94737642ce3,297058,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0236,SRC-BSEE-0236.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-280-worker-fatally-struck-by-moving-pipe,cdbdd4980b865848fbe270e745cab048c39e3e57953b287942b516a338f5e74b,27720,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0237,SRC-BSEE-0237.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/sa-279pdf,afff335c0fe9b595394ccb490daba85c14c5f52f23c5bc2e167d1d371ecb1f5d,33557,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0238,SRC-BSEE-0238.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-278-one-killed-when-oil-pollution-pan-falls,b4949358a9ce1b5eb4176b7590ff244f3acfead48165e34f8b3724c4f3a44e24,134892,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0239,SRC-BSEE-0239.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-277-mechanical-motion-equipment-injuries,ea8990fbe48e02a154687455eb30ddbc0bd2285ecad3e6711d5990f1b8f4f302,30935,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0240,SRC-BSEE-0240.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-275-wellhead-damage-caused-by-hurricane,08deaaec2864e59d369b248757282feca3d69fffda4814a90619f530a30de0aa,169340,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0241,SRC-BSEE-0241.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-274-wireline-bop-and-lubricator-ejection-into,063f8ae5862ed4bf6294011834beb8051f78cbc185e28fb53ae4baed7c735f67,139128,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0242,SRC-BSEE-0242.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-273-drilling-rig-generator-electrical,812f8568d27d0d57ffa1427ad7b4afd17c5f1ac73de7f5fa46852c51bbd555a0,23857,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0243,SRC-BSEE-0243.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-272pdf,2bd5b8ef988b2ec03626873a377993e764ea8a90bc256b90fe058e5a956edaad,23017,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0244,SRC-BSEE-0244.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-271-motor-vessel-to-platform-boat-landing,b1970e095c01cefff96e457a7a7ec3e36c0fbddb19f5be3f318646c57a905776,136804,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0245,SRC-BSEE-0245.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-270-dresser-rand-d-vip-compressor-cylinder,5748241f068d626af45435f01ca4769d96f7cbd213262be0a90e45a841d18222,31330,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0246,SRC-BSEE-0246.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-269-loss-of-well-control-from-sustained,c08a05caeb3e0414e67a60937ced2181da876eda666c2ed7b209a7cee633fe3b,130617,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0247,SRC-BSEE-0247.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-268-traveling-block-assembly-strikes-crown,ee36bd84f49afd2eaf3791c84793b01c0bdb83f87850eeda5df10f310eca9d1e,138459,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0248,SRC-BSEE-0248.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-267-post-hurricane-recovery-repair-and,28ced6e54c2650c01e1263d95f9da827c8b1ea30055c65bfa92c86953e174aa3,126694,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0249,SRC-BSEE-0249.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-266-trouble-shooting-production-platform,39e7158fe79e1e9ce87b088da6fa9ad648c031a5edee081df281ff1375b59410,133145,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0250,SRC-BSEE-0250.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-265-pipeline-ruptures-spilling-870-barrels-of,3c6e28223fe14dff3aea86b88bf8f6414b71dff6aaf4c4abfc25c553061a2fb2,25403,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0251,SRC-BSEE-0251.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-264-dynamic-pipeline-riser-inspection,803431a8d17da26c6523c5c359ef90f4d76c65e02f13d4efaa32cd3b8c322fcb,16455,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0252,SRC-BSEE-0252.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-263-pipeline-pump-fire-may-5-2008,ad1b21e4dc4ba9b3f8eaf60babefbf74e2cfe1de30c17b8b772673e720053365,38964,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0253,SRC-BSEE-0253.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-262-sudden-crane-boom-crash-injures-one-april,4e7bdb03638ea37e8fbb670bbb86bcec43df68dbb3aac9a89622ff0dd32a8986,22560,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0254,SRC-BSEE-0254.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-261-manually-operated-drains-april-30-2008,16064de491b6cd8542d26c1b3e7be994bfc4f718f5ae0bc3f5821714d1bd91ff,134768,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0255,SRC-BSEE-0255.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-260-guide-post-fails-catastrophically-causes,af14fb489601a5f06c965f0d47e756ca1e995f0eb4bcdc904b3842165d4f6b83,281602,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0256,SRC-BSEE-0256.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-259-catastrophic-failures-in-mooring-systems,903127471a25411d1f3b8218baab940e808ed48fdfd456b7bcdcd4d16f923080,56474,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0257,SRC-BSEE-0257.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-258-falling-debris-causes-injury,3b25e2d86406d84eb5f0c19a642b8c4f999bb4ff9332c67b8085d8a91a53a68d,156674,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0258,SRC-BSEE-0258.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-257-three-crane-accidents-caused-by-improper,9063bbe7de9ad37a61b7d26171305da79f26bd92202fc9add2da9ce0b97f54d0,190545,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0259,SRC-BSEE-0259.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-256-carbon-monoxide-poisoning,774f7b8318527076ef8d370321733dd353f095ad35cad27338918b31baf4c015,28681,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0260,SRC-BSEE-0260.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-255-compressor-explosion,99b1fc6633e945fd494eaf1b216dcb1483eb3f31b2d26e4a88b829f0ef74600c,54450,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0261,SRC-BSEE-0261.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-254-falling-drill-pipe-causes-fatality,2670a8259a61eb778e16e63fde2c308e74e8c6c2ca4338b13c86b4330f2007f4,87085,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0262,SRC-BSEE-0262.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-253-plug-and-abandonment-of-non-producing,f30d1f6b592892519381ca8336fb5087ef3aca48772546774a230eb6af5d4097,99589,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0263,SRC-BSEE-0263.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-252pdf,ed1f95c32f249614b317f4ec3b8fa1e6b1b8e9929d5b79eb41ea53db3acc0060,27859,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0264,SRC-BSEE-0264.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-251-collapse-of-pipe-supporting-coil-tubing,6ebbe4a9f7fe9d2241738964d21733b733cba034549b3a82eba2952fc7b0f2ed,416566,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0265,SRC-BSEE-0265.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-250-plug-and-abandonment-operations-lead-to,d17e76e0a9707264c437480f6482737eac37d60c00f8461ce1a0ef4d4a7a4d12,68825,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0266,SRC-BSEE-0266.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-249-training,5e947db021bf796fa27108438a7f716ee044143ec5f22b6472826a7385ef26f3,29225,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0267,SRC-BSEE-0267.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-248pdf,a5b4234d34f06f6e6a36b44efee1af9452d54a552cdcc4f46d1975b4fcb2b9a1,30180,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0268,SRC-BSEE-0268.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-247-fatality-on-storm-damaged-platform,aea4f5e030fa1dba801e621603e71239e5493d7a44038319edd13ac766dbe3d4,100002,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0269,SRC-BSEE-0269.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-246-stainless-steel-tubing-related-fires,b47389bf1495834fc7ded96a4afa8a9f7a6c9e19b685f00562ceab1b1af647da,107806,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0270,SRC-BSEE-0270.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-245-serious-fire-caused-by-methanol-sprayed,e1ac8f9441c898e26b9d14b5d27efa397d70c53f1201d7f50e8ce61162f37b79,56294,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0271,SRC-BSEE-0271.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-244-two-injured-in-separate-incidents-from,777f11c65bff18473f001209efd81e2984c39a42ba97cdc2fdb6b0ecb42b7625,43422,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0272,SRC-BSEE-0272.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-243-unplanned-riser-disconnect-results-in,a4730a968cb98c6677ba14d204879c825de4e25d2588a18a683c0305cdd094d8,21893,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0273,SRC-BSEE-0273.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-242-2006-fatalities-august-23-2006,35bfda33d5da9cc22a476944c71ead89ef61d81204779e801255e371c53ce1b3,19158,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0274,SRC-BSEE-0274.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-241-shallow-gas-blowout-and-rig-evacuation,f821d009bb7f3abc226456b8014e35e756e165cbf8746c9395d5f2899e94af5a,139937,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0275,SRC-BSEE-0275.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-240-conducting-activities-in-the-vicinity-of,44ad077d9d3fa88ce9c461f9cfde27220fd410712d35395885a3a563b239ba5b,17337,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0278,SRC-BSEE-0278.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-237-post-hurricane-construction-fatality-and-other-incidents,7a60b69cae34f76ba053abe1150ce360f08ff56e178051f3ad22a3d4c4bde6c5,35359,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0279,SRC-BSEE-0279.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-236-fatality-caused-by-snagged-stabbing-board,9d5736ea47c56b9eccd175c1a1f9b7af5e0dce0c2d6b360acaaffae933d6a69d,40530,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0280,SRC-BSEE-0280.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-235-multiple-cable-transit-failures,727d72d5848e4d776ebd831f7430d1967e2b9e8121b1f85e0ca0a052810141bd,71564,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0281,SRC-BSEE-0281.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-234-potential-obstructions-to-mariners-and-offshore-operators,4f90f283dfae5df370db57ba9380bf3bf3e86e7c0e85da744fe74ce97af49c33,68486,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0282,SRC-BSEE-0282.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-234-potential-obstructions-to-mariners-and,81f36245e39261e903eb23a6dff64b5f531252239edc2c0e99cd257241e29e59,257273,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0283,SRC-BSEE-0283.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-233-potential-obstructions-to-mariners-and-offshore-operators,272b441ccaf05d353c10c2d96a6a17a110400d0b9e6e0152652b336b1997d68a,189854,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0284,SRC-BSEE-0284.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/sa-233-0,b671ca43239d6fd33e2ae889d905403a7d7c4a07146d23a19d0a3c67ec833431,193633,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0285,SRC-BSEE-0285.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-233-potential-obstructions-to-mariners-and,637f43a468c23ccd6a81e3204aa895f47ead35c5999855e0181faa28690621ea,185932,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0286,SRC-BSEE-0286.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-232-tropical-storm-preparedness,dce27b5ac06f5db06643582cce7b881f73b4f011ea0dbe366016b6ab195bca44,133188,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0287,SRC-BSEE-0287.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-231-human-engineering-factors-result-in-increasing-number-of-riser,824b9b66af14acdaba835343f85c80bef6c5afcc4d8060eb42070f036789a225,36170,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0288,SRC-BSEE-0288.pdf,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-231-human-engineering-factors-result-in,837f88c8f757ad7ce7be9ae93c192bb50bb93f0405342ca60b986bc5bfe383a6,42416,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0290,SRC-BSEE-0290.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-229-inadequate-job-planning-results-in-atmospheric-release-of-gas,e726bf7d9e3a8076e358a2bbdfbb1e01f33148f11e50bed0ecb3ba9885c300e9,35327,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0291,SRC-BSEE-0291.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-228-vent-gas-migrates-through-cable-entrance-hole-motor-control,60017e116c4a044b4330e0844799e528ff31a4478a00aede79e95b219a40928d,110231,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0292,SRC-BSEE-0292.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-227-explosion-and-fire-on-platform-caused-by-improper-welding-and,011339ee8b5ced76187123bae045d7a0218e9ffbb0e9cf2a8fa78f2cdf231a2f,36730,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0293,SRC-BSEE-0293.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-226-pressure-rise-to-surface-after-cementing-leads-to-burst-casing,f4dfcbabc90388167ea39a5f15e0be725118f1fb2b39a982a65efcc6767642e8,34640,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0294,SRC-BSEE-0294.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-225-fatality-on-rig-caused-by-snagged-barricade,07ec4da6364671fb4212717a743be6e5084ff011bed418b6fd671d9127ae71fb,145531,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0295,SRC-BSEE-0295.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-224-erroneous-activation-of-dump-valve-causes-loss-of-165-bbls-of,c3e41bee21f043eeb59637d330adb910bea97484006cafb22d26c3532de8865e,112486,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0296,SRC-BSEE-0296.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-223-loss-of-well-control,f3fdeaf354718270cd26191e2b3fbf5739ad49c92524cada942e9c887e44b681,31214,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0297,SRC-BSEE-0297.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-222-riser-flexible-joints,f077864e2424d0d017b9d4bcd9a4de4f81a7f87aa7fc9a0905eb3c56f2fdc3a8,110610,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0298,SRC-BSEE-0298.pdf,BSEE,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-221-hanger-failure-and-ejection-lead-to-well-control,fab655b4f8a75c5fc66452d02bf995c54726a22076553c8d6d9770ec406c3f63,166780,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0299,SRC-BSEE-0299.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-220-lifting-fatality,e7d21a8555be648287f2418a35b0c377b902df0681764999165c72f432fcbc33,35148,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0300,SRC-BSEE-0300.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-219-loss-of-well-control-while-drilling-surface-hole,9512694e340e1378dc4451634347caa4950a7809bcf2d8360e99ee86889f87e9,110058,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0301,SRC-BSEE-0301.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-218-fall-results-in-fatality,14b74e690dd7f9e898cf6776a2b5111cc62fe0f92084ffed8ee23e033cdc5974,34847,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0302,SRC-BSEE-0302.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-217-loss-of-control-associated-with-setting-surface-casing,70227886383f170296637908cae91370e6cb5394ff0ae26f10066a5388a46b32,131547,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0303,SRC-BSEE-0303.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-216-loss-of-well-control-annular-flow-after-cementing,ba15707ef977a4e628615f84fb5ce688080e7ffdd2a886cdc9b4151adbf28352,71570,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0304,SRC-BSEE-0304.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-215-diving-fatality,6e9849fd857b0f4c816f7cc806148eaf6837496277bc8790fb801fd5733c6500,140719,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0305,SRC-BSEE-0305.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-214-flash-fire-and-explosion-from-inadequately-vented-production,97a13bb94445fae15561fb1d1ed0807d98b202da7190015318247b5c69ec7b05,34795,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0307,SRC-BSEE-0307.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-212-shallow-gas-blowout-and-rig-evacuation,fdfb2b26a9ce1705d29f464a52efc30e2dde84382bb6c150aa6e6decaab20212,113005,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0308,SRC-BSEE-0308.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-211-pipeline-safety-joints,d642067c4b009b56c4a3211ebc76654c5e0f4559ccd843f81f5b6326500a3634,109900,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0309,SRC-BSEE-0309.pdf,BSEE,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-210-blowout-after-cementing-surface-casing,ec38d411dc057e44b513dc678e8df191af25e683b9f58114239b75caa6450474,113145,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0310,SRC-BSEE-0310.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-209-crane-accident-on-the-norwegian-ocs,c2dab8f1956ce193ce70278ea98fb8b0896f8eb0eb871ab6a538fc15ee6b600d,156570,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0311,SRC-BSEE-0311.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-208-loss-of-well-control,6d103f9ae6e31ca42bdc5fddaa29bf84ec36053a315b94fd68c2bbbc9f105e71,30674,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0312,SRC-BSEE-0312.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-207-rental-crane-bracing-failure-results-in-fatality,bd9ba5c51e5e00d5c6868fd3ec0f2ad9ffb9ab39254531c328329224e8ff3fc9,142726,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0313,SRC-BSEE-0313.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-206-fall-through-v-door-opening-results-in-fatality,3ce233a32a56eed31a28d4097bdc0d9fee5e7bfaaf775620912ce372072e338a,114644,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0314,SRC-BSEE-0314.pdf,BSEE,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-205-blowout-results-in-fatality-and-injuries,82fa919d3c37f88318692e5c49e580900301b4bb1580cf488e62a80b480de4fa,117528,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0315,SRC-BSEE-0315.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-204-pipe-rack-finger-failure-results-in-fatality-and-injury,4bc817dac5cdca14d27cc407cd84977ab56ea1ab30693aad29d4585dd04feef0,183668,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0316,SRC-BSEE-0316.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-203-job-safety-analysis-jsa,2b27d790b71dc958f44244f176ecee88ec1b223aa7fe7c871ee9a0e542b94b0b,133639,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0317,SRC-BSEE-0317.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-202-temporarycranesupportfailure-fatality,162aa81881eb4cb624e40f2e769ad03ba2ffd8fda4b0e9008a6492db6b4d6096,39775,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0318,SRC-BSEE-0318.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-201-viton-o-rings-failure,b5314c61be167f4d65f97524e614c62335febfd846d855051337961b7438535a,221954,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0319,SRC-BSEE-0319.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-200-subsea-equipment-failure-leads-to-deepwater-gom-pollution,c451cb82cf1fed41d9a82edc710cd3ebe3759c740aca6404fae2c6c93d757201,137425,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0320,SRC-BSEE-0320.pdf,BSEE,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-199-blowout-and-fire,244ad0962d7a2c36120dc0f919a2a3c166dd2869cdba113ae4dfd4cf225f1b2d,159148,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
