event_id,duplicate_status,canonical_event_id,match_reason,source_organization,url
"EVT-IMCA-1873","UNIQUE","EVT-IMCA-1873","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0511-improper-use-of-tools-bruising/"
"EVT-IMCA-1874","UNIQUE","EVT-IMCA-1874","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0511-lack-of-safety-awareness-crush-injury-during-lifting-operations/"
"EVT-IMCA-1875","UNIQUE","EVT-IMCA-1875","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0511-diver-safety-high-pressure-water-jetting/"
"EVT-IMCA-1876","UNIQUE","EVT-IMCA-1876","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0511-failure-of-fall-wire-fatality/"
"EVT-IMCA-1877","UNIQUE","EVT-IMCA-1877","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0511-anchor-handling-incident/"
"EVT-IMCA-1878","UNIQUE","EVT-IMCA-1878","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0411-crane-boom-dropped-object/"
"EVT-IMCA-1879","UNIQUE","EVT-IMCA-1879","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0411-low-pressure-mud-hose-parted/"
"EVT-IMCA-1880","UNIQUE","EVT-IMCA-1880","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0411-hot-work-conducted-within-the-500-metres-safety-zone/"
"EVT-IMCA-1881","UNIQUE","EVT-IMCA-1881","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0311-failure-of-hydraulic-fitting-at-pressure/"
"EVT-IMCA-1882","UNIQUE","EVT-IMCA-1882","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0311-crane-motion-reference-unit-mru-malfunctions-after-overheating/"
"EVT-IMCA-1883","UNIQUE","EVT-IMCA-1883","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0311-fake-emergency-escape-breathing-device-eebd-sets/"
"EVT-IMCA-1884","UNIQUE","EVT-IMCA-1884","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0211-kirby-morgan-sl-17c-partially-detached-from-neck-dam/"
"EVT-IMCA-1885","UNIQUE","EVT-IMCA-1885","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0211-serious-hand-injury-during-use-of-deck-scaler/"
"EVT-IMCA-1886","UNIQUE","EVT-IMCA-1886","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0211-service-bulletin-integrated-flywheel-generators-ifg/"
"EVT-IMCA-1887","UNIQUE","EVT-IMCA-1887","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0111-broken-right-hand-index-finger/"
"EVT-IMCA-1888","UNIQUE","EVT-IMCA-1888","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0111-inappropriate-use-of-snap-hooks/"
"EVT-IMCA-1889","UNIQUE","EVT-IMCA-1889","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0111-functional-safety-of-control-systems/"
"EVT-IMCA-1890","UNIQUE","EVT-IMCA-1890","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0111-serious-failure-of-co2-fire-fighting-system/"
"EVT-IMCA-1891","UNIQUE","EVT-IMCA-1891","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0111-lifting-operations-securing-equipment/"
"EVT-IMCA-1892","UNIQUE","EVT-IMCA-1892","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0111-failure-of-home-made-equipment/"
"EVT-IMCA-1893","UNIQUE","EVT-IMCA-1893","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0810-welding-of-shackles/"
"EVT-IMCA-1894","UNIQUE","EVT-IMCA-1894","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0810-lacerated-chin-caused-by-flying-wedge/"
"EVT-IMCA-1895","UNIQUE","EVT-IMCA-1895","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0810-failure-to-calibrate-mru-led-to-near-miss/"
"EVT-IMCA-1896","UNIQUE","EVT-IMCA-1896","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0810-diver-safety-nitrox-generator-use/"
"EVT-IMCA-1897","UNIQUE","EVT-IMCA-1897","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0810-right-hand-hit-by-flying-wedge/"
"EVT-IMCA-1898","UNIQUE","EVT-IMCA-1898","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0810-subsea-oxy-arc-cutting-risk-of-explosion/"
"EVT-IMCA-1899","UNIQUE","EVT-IMCA-1899","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0710-near-miss-falling-object/"
"EVT-IMCA-1900","UNIQUE","EVT-IMCA-1900","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0710-crewman-fatally-injured-during-mooring-operations/"
"EVT-IMCA-1901","UNIQUE","EVT-IMCA-1901","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0710-precautions-against-jellyfish-sting-during-diving-operations/"
"EVT-IMCA-1902","UNIQUE","EVT-IMCA-1902","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0710-fatality-fall-from-height/"
"EVT-IMCA-1903","UNIQUE","EVT-IMCA-1903","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0610-lost-time-injury-lti-severed-tendon/"
"EVT-IMCA-1904","UNIQUE","EVT-IMCA-1904","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0610-minor-chest-burns-suffered-by-rope-access-technician/"
"EVT-IMCA-1905","UNIQUE","EVT-IMCA-1905","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0610-near-miss-safety-device-hard-link-damaged-during-hot-work/"
"EVT-IMCA-1906","UNIQUE","EVT-IMCA-1906","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0610-tug-capsized-during-operations/"
"EVT-IMCA-1907","UNIQUE","EVT-IMCA-1907","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0610-load-dropped-owing-to-incorrect-manufacture-of-flemish-eye-crane-pennant/"
"EVT-IMCA-1908","UNIQUE","EVT-IMCA-1908","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0510-near-miss-burnt-out-electrical-socket/"
"EVT-IMCA-1909","UNIQUE","EVT-IMCA-1909","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0510-water-ingress-to-bow-thruster-space/"
"EVT-IMCA-1910","UNIQUE","EVT-IMCA-1910","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0510-diver-injury-during-air-cylinder-recharging/"
"EVT-IMCA-1911","UNIQUE","EVT-IMCA-1911","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0510-near-miss-crane-wire-grease-and-headache-ball/"
"EVT-IMCA-1912","UNIQUE","EVT-IMCA-1912","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0510-oxy-arc-umbilical-handling-winch-fire-on-deck/"
"EVT-IMCA-1913","UNIQUE","EVT-IMCA-1913","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0610-third-degree-burn-sustained-during-rope-access-hot-work/"
"EVT-IMCA-1914","UNIQUE","EVT-IMCA-1914","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0410-person-injured-by-mooring-lines/"
"EVT-IMCA-1915","UNIQUE","EVT-IMCA-1915","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0410-high-potential-dropped-object-near-miss-antenna-fell-to-deck/"
"EVT-IMCA-1916","UNIQUE","EVT-IMCA-1916","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0410-serious-shortcomings-with-hydrostatic-release-units/"
"EVT-IMCA-1917","UNIQUE","EVT-IMCA-1917","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0410-failure-of-life-rafts-during-servicing/"
"EVT-IMCA-1918","UNIQUE","EVT-IMCA-1918","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0410-co2-systems-safety-pins/"
"EVT-IMCA-1919","UNIQUE","EVT-IMCA-1919","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0410-failure-of-fixed-high-expansion-foam/"
"EVT-IMCA-1920","UNIQUE","EVT-IMCA-1920","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0310-incident-during-entry-to-diving-bell/"
"EVT-IMCA-1921","UNIQUE","EVT-IMCA-1921","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0310-uncontrolled-ascent-loss-of-lift-bag-to-surface/"
"EVT-IMCA-1922","UNIQUE","EVT-IMCA-1922","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0310-gangway-failure/"
"EVT-IMCA-1923","UNIQUE","EVT-IMCA-1923","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0310-missing-dangerous-goods-declaration/"
"EVT-IMCA-1924","UNIQUE","EVT-IMCA-1924","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0210-crewman-received-440v-electric-shock/"
"EVT-IMCA-1925","UNIQUE","EVT-IMCA-1925","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0210-near-miss-improper-use-of-fall-arrest-equipment-leads-to-fall/"
"EVT-IMCA-1926","UNIQUE","EVT-IMCA-1926","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0210-failure-of-hose-reel-bearing-housing/"
"EVT-IMCA-1927","UNIQUE","EVT-IMCA-1927","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0210-inadvertent-opening-of-circuit-breakers/"
"EVT-IMCA-1928","UNIQUE","EVT-IMCA-1928","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0210-hole-burnt-in-vessel-deck-during-removal-of-sea-fastenings/"
"EVT-IMCA-1929","UNIQUE","EVT-IMCA-1929","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0210-fatality-during-anchor-handling-operation/"
"EVT-IMCA-1930","UNIQUE","EVT-IMCA-1930","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-fouled-on-descending-load/"
"EVT-IMCA-1931","UNIQUE","EVT-IMCA-1931","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-falls-into-bell-maintenance-pit/"
"EVT-IMCA-1932","UNIQUE","EVT-IMCA-1932","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0110-fatality-on-the-diving-support-vessel-wellservicer/"
"EVT-IMCA-1933","UNIQUE","EVT-IMCA-1933","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0110-bail-out-whip-failures/"
"EVT-IMCA-1934","UNIQUE","EVT-IMCA-1934","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1809-fatality-during-pressure-test/"
"EVT-IMCA-1935","UNIQUE","EVT-IMCA-1935","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1809-fatal-incident-onboard-a-dive-support-vessel/"
"EVT-IMCA-1936","UNIQUE","EVT-IMCA-1936","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1809-lost-time-injury-lti-to-leg/"
"EVT-IMCA-1937","UNIQUE","EVT-IMCA-1937","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1809-loss-of-rov-dropped-object/"
"EVT-IMCA-1938","UNIQUE","EVT-IMCA-1938","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1709-injury-during-personnel-transfer-capsule-operation/"
"EVT-IMCA-1939","UNIQUE","EVT-IMCA-1939","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1709-loading-and-securing-of-containers/"
"EVT-IMCA-1940","UNIQUE","EVT-IMCA-1940","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-unexpected-lowering-of-a-suspended-load/"
"EVT-IMCA-1941","UNIQUE","EVT-IMCA-1941","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-loss-of-a-small-crane-cherry-picker-wire/"
"EVT-IMCA-1942","UNIQUE","EVT-IMCA-1942","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1609-hand-injury-injection-of-hydraulic-fluid/"
"EVT-IMCA-1943","UNIQUE","EVT-IMCA-1943","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1609-tumble-dryer-fire-onboard-a-vessel/"
"EVT-IMCA-1944","UNIQUE","EVT-IMCA-1944","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1609-bell-bottom-door-hydraulic-operating-system-failure/"
"EVT-IMCA-1945","UNIQUE","EVT-IMCA-1945","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-rov-fuse-bolt-failure/"
"EVT-IMCA-1946","UNIQUE","EVT-IMCA-1946","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1509-trapped-diver-umbilical-incident-resulting-in-diver-fatality/"
"EVT-IMCA-1947","UNIQUE","EVT-IMCA-1947","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1509-lost-time-injury-lti-gangway-deployment/"
"EVT-IMCA-1948","UNIQUE","EVT-IMCA-1948","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1509-helicopter-task-group-update-briefing-on-s-92-helicopter-fleet/"
"EVT-IMCA-1949","UNIQUE","EVT-IMCA-1949","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1509-importance-of-inspecting-fall-protection-equipment/"
"EVT-IMCA-1950","UNIQUE","EVT-IMCA-1950","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1409-failure-of-gas-supply-to-diving-bell/"
"EVT-IMCA-1951","UNIQUE","EVT-IMCA-1951","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1409-torn-ankle-ligaments/"
"EVT-IMCA-1952","UNIQUE","EVT-IMCA-1952","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1409-potential-threat-to-aviation-posed-by-skysails/"
"EVT-IMCA-1953","UNIQUE","EVT-IMCA-1953","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1309-use-of-pre-mixed-nitrox-gases/"
"EVT-IMCA-1954","UNIQUE","EVT-IMCA-1954","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1209-pillar-valve-failure/"
"EVT-IMCA-1955","UNIQUE","EVT-IMCA-1955","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1209-dropped-object-near-miss/"
"EVT-IMCA-1956","UNIQUE","EVT-IMCA-1956","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1209-lift-bag-lost-when-rigging-parted/"
"EVT-IMCA-1957","UNIQUE","EVT-IMCA-1957","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1109-falling-object-struck-by-crane-stopstriker-plate/"
"EVT-IMCA-1958","UNIQUE","EVT-IMCA-1958","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1009-compact-fluorescent-lights-interfering-with-communications-equipment/"
"EVT-IMCA-1959","UNIQUE","EVT-IMCA-1959","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1009-high-potential-near-miss-during-back-loading/"
"EVT-IMCA-1960","UNIQUE","EVT-IMCA-1960","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1009-lifeboat-davit-failure/"
"EVT-IMCA-1961","UNIQUE","EVT-IMCA-1961","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1009-uncontrolled-movement-of-a-frame/"
"EVT-IMCA-1962","UNIQUE","EVT-IMCA-1962","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0809-near-miss-dropped-clump-weight/"
"EVT-IMCA-1963","UNIQUE","EVT-IMCA-1963","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0809-reintroduction-of-personal-locator-beacons-on-helicopter-flights/"
"EVT-IMCA-1964","UNIQUE","EVT-IMCA-1964","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0809-sodasorb-burn-injury/"
"EVT-IMCA-1965","UNIQUE","EVT-IMCA-1965","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0809-fall-from-height/"
"EVT-IMCA-1966","UNIQUE","EVT-IMCA-1966","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0909poor-maintenance-and-subsequent-failure-of-welding-equipment/"
"EVT-IMCA-1967","UNIQUE","EVT-IMCA-1967","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0709-fatal-electrocution/"
"EVT-IMCA-1968","UNIQUE","EVT-IMCA-1968","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0709-electric-shock-near-miss/"
"EVT-IMCA-1969","UNIQUE","EVT-IMCA-1969","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0709-lifeboat-d-ring-failure/"
"EVT-IMCA-1970","UNIQUE","EVT-IMCA-1970","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0709-worker-fatally-injured-during-pipelay-operations/"
"EVT-IMCA-1971","UNIQUE","EVT-IMCA-1971","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0609-super-puma-helicopter-accident-initial-report/"
"EVT-IMCA-1972","UNIQUE","EVT-IMCA-1972","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0609-failed-nipple-on-bolt-tensioning-jack/"
"EVT-IMCA-1973","UNIQUE","EVT-IMCA-1973","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0609-fatality-during-lifting-operations/"
"EVT-IMCA-1974","UNIQUE","EVT-IMCA-1974","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0509-fire-in-vertical-lay-system-moonpool/"
"EVT-IMCA-1975","UNIQUE","EVT-IMCA-1975","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0409-burns-suffered-in-confined-space/"
"EVT-IMCA-1976","UNIQUE","EVT-IMCA-1976","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0409-hand-injury-caused-when-worker-tripped-over-hazard/"
"EVT-IMCA-1977","UNIQUE","EVT-IMCA-1977","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0409-mooring-incidents/"
"EVT-IMCA-1978","UNIQUE","EVT-IMCA-1978","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0309-diver-entrapment/"
"EVT-IMCA-1979","UNIQUE","EVT-IMCA-1979","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0309-dive-bell-gas-loss-during-internal-bell-checks/"
"EVT-IMCA-1980","UNIQUE","EVT-IMCA-1980","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0309-crushed-finger/"
"EVT-IMCA-1981","UNIQUE","EVT-IMCA-1981","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0309-bolt-failures-on-lawson-rov-launch-and-recovery-systems/"
"EVT-IMCA-1982","UNIQUE","EVT-IMCA-1982","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0309-near-miss-incident-involving-a-diver-s-umbilical/"
"EVT-IMCA-1983","UNIQUE","EVT-IMCA-1983","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0209-winch-drum-failure-deep-water-operations/"
"EVT-IMCA-1984","UNIQUE","EVT-IMCA-1984","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0209-schat-harding-product-awareness-notice-free-fall-lifeboat-hooks/"
"EVT-IMCA-1985","UNIQUE","EVT-IMCA-1985","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0109-anchor-drag-near-miss-incident/"
"EVT-IMCA-1986","UNIQUE","EVT-IMCA-1986","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0109-dangers-of-medicine-abuse/"
"EVT-IMCA-1987","UNIQUE","EVT-IMCA-1987","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0109-counterfeit-hydrostatic-release-mechanisms-for-life-rafts/"
"EVT-IMCA-1988","UNIQUE","EVT-IMCA-1988","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1808-mini-transponder-falling-from-crane-wire-to-deck/"
"EVT-IMCA-1989","UNIQUE","EVT-IMCA-1989","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1808-failure-of-pipe-handling-system-causes-injuries-and-fatalities/"
"EVT-IMCA-1990","UNIQUE","EVT-IMCA-1990","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1708-accidental-shutdown-of-main-engines/"
"EVT-IMCA-1991","UNIQUE","EVT-IMCA-1991","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1708-fatality-struck-down-by-falling-object-during-lifting-operation/"
"EVT-IMCA-1992","UNIQUE","EVT-IMCA-1992","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1708-stored-energy-injury-sustained-whilst-removing-metal-straps/"
"EVT-IMCA-1993","UNIQUE","EVT-IMCA-1993","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1708-failure-of-webbing-strop-during-lifting-operations/"
"EVT-IMCA-1994","UNIQUE","EVT-IMCA-1994","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1708-uncontrolled-movement-of-crane-jib-during-inspection/"
"EVT-IMCA-1995","UNIQUE","EVT-IMCA-1995","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1708-failure-of-lifting-padeye/"
"EVT-IMCA-1996","UNIQUE","EVT-IMCA-1996","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1608-laptop-battery-fire-and-explosion/"
"EVT-IMCA-1997","UNIQUE","EVT-IMCA-1997","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1608-pallet-lifter-failure/"
"EVT-IMCA-1998","UNIQUE","EVT-IMCA-1998","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1608-fire-risks-of-intermediate-bulk-containers-ibcs/"
"EVT-IMCA-1999","UNIQUE","EVT-IMCA-1999","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1508-crew-member-injured-during-rov-maintenance/"
"EVT-IMCA-2000","UNIQUE","EVT-IMCA-2000","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1508-risk-of-electrocution-during-routine-work/"
"EVT-IMCA-2001","UNIQUE","EVT-IMCA-2001","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1508-uncontrolled-ascent-of-spool-and-diver-during-a-lifting-bag-operation/"
"EVT-IMCA-2002","UNIQUE","EVT-IMCA-2002","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1508-near-miss-incident-involving-a-diver-s-umbilical/"
