document_id,source,url,title,expected_path,actual_path,file_present,manifest_sha256,actual_sha256,hash_match,retrieval_status,extraction_status,event_count,provenance_status,notes
SRC-BSEE-0437,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-83-fire-oil-sprays-from-valve,SRC-BSEE-0437.pdf,dataset/documents/bsee/SRC-BSEE-0437.pdf,,NO,c2b92fe8d52cddb6f69688444c9bb02ecdbe4b3929995df8d42617f1a8cd2d94,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0438,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-82-compressor-fires,SRC-BSEE-0438.pdf,dataset/documents/bsee/SRC-BSEE-0438.pdf,,NO,82c11d3bf5623f278738eba09e941ca7a514a24e6f88bff13b681ea07fd085dc,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0439,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-81-blowout,SRC-BSEE-0439.pdf,dataset/documents/bsee/SRC-BSEE-0439.pdf,,NO,95c02449a04eb47f06310f2d511feee49e934b32acbc698ab183a75afdb1e25d,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0440,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-80-gas-fire-extensive-platform-damage,SRC-BSEE-0440.pdf,dataset/documents/bsee/SRC-BSEE-0440.pdf,,NO,87fae992c56d759728c5bc4761bd9fd898c9f4299bf1cfc80f4e2bd897922c46,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0441,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-79-fatality-and-injury-crane-accident,SRC-BSEE-0441.pdf,dataset/documents/bsee/SRC-BSEE-0441.pdf,,NO,9a25b67df156ac29277ca66089976cab02641088f99c224e2fdb0eb9fc5e3892,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0442,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-78-explosion-and-fire,SRC-BSEE-0442.pdf,dataset/documents/bsee/SRC-BSEE-0442.pdf,,NO,256940c410c633f2760289226093ac42607262c295a54ac6fe78e8e2ab523dd3,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0443,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-77-fire-generator-building,SRC-BSEE-0443.pdf,dataset/documents/bsee/SRC-BSEE-0443.pdf,,NO,bc7c428680bd69a0635068cb532f6aecac3eb22b63a3eac02deb7083c158bda1,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0444,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-76-injury-glass-liquid-level-gauge-ruptures,SRC-BSEE-0444.pdf,dataset/documents/bsee/SRC-BSEE-0444.pdf,,NO,0c931eeafe003dbd3e85afd610b8606bebfbecbb2746c18238811ee51796746e,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0445,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-075-helicopter-crashes-17-fatalities,SRC-BSEE-0445.pdf,dataset/documents/bsee/SRC-BSEE-0445.pdf,,NO,58108b3e1e5c2f8f67453c0cb89117fe1e1858522a4c9e1b1afffffa8f488b72,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0446,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-74-oil-spill-transfer-hose-a-reissuance,SRC-BSEE-0446.pdf,dataset/documents/bsee/SRC-BSEE-0446.pdf,,NO,e878983c186f61e2b7444dc7a1dc89694becdc72dd85c317013767551e8a7654,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0447,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-73-gas-leak-from-subsea-bop-stack-while,SRC-BSEE-0447.pdf,dataset/documents/bsee/SRC-BSEE-0447.pdf,,NO,3dea16065bf49a0ac815a86e84067c2a64e6e2c8443e6fbeaec93b9335ddc478,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0448,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-72-explosion-fire,SRC-BSEE-0448.pdf,dataset/documents/bsee/SRC-BSEE-0448.pdf,,NO,cc75f0206a42be010b265be11547ce06ac3342bc9c65f1612c85a68127368472,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0449,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-71-fire-boiler-ignited,SRC-BSEE-0449.pdf,dataset/documents/bsee/SRC-BSEE-0449.pdf,,NO,d5223b2a0f9c50939d6b1f1333edad49eea2bbf42db47fa5144dac4c5531235e,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0450,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-70-blowout-during-workover,SRC-BSEE-0450.pdf,dataset/documents/bsee/SRC-BSEE-0450.pdf,,NO,3e8570688d1a30750f8350385fed751689f1b6594b15fed153ef2c4006fbf7ba,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0451,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-69-blowout-platform-loss,SRC-BSEE-0451.pdf,dataset/documents/bsee/SRC-BSEE-0451.pdf,,NO,ad988247ab6139c060299ac6ed28e9530777efe3e78a53640013d3266cba5909,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0452,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-68-explosion,SRC-BSEE-0452.pdf,dataset/documents/bsee/SRC-BSEE-0452.pdf,,NO,b290cb52fdd39c4bb21ecf4c57c4a9cd16117d4f135d29b3f3162a50ae12a7b7,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0453,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-67-fatality,SRC-BSEE-0453.pdf,dataset/documents/bsee/SRC-BSEE-0453.pdf,,NO,7c08934a74d3820b43c299816b8f6fe15ec6f9e3090ca834129e6b1c5d1ab73c,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0454,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-66-blowouts-from-surface-casing-conductor,SRC-BSEE-0454.pdf,dataset/documents/bsee/SRC-BSEE-0454.pdf,,NO,d19c7ccee5fe70b3bcd8440190dba943b4d0ef33af853d643a29442e6e3718d1,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0455,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-65-fatality-crane-accident,SRC-BSEE-0455.pdf,dataset/documents/bsee/SRC-BSEE-0455.pdf,,NO,230c359041a28e772538ca5ac0a4dec1d7ae9ff95ed8ef8928086a488b22eddf,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0456,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-64-uncontrolled-gas-flow,SRC-BSEE-0456.pdf,dataset/documents/bsee/SRC-BSEE-0456.pdf,,NO,4028ff5d19ca3de55e967542585201e130ce03a185f87bf1649b799b3b818d6a,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0457,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-63-oil-spill-fuel-transfer-hose-broke,SRC-BSEE-0457.pdf,dataset/documents/bsee/SRC-BSEE-0457.pdf,,NO,ae27073bd642adb01fe25bd7b0a5204d87d671ea07760174db0aa1f3595824f9,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0458,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-62-snubbing-operations-fire-man-burned,SRC-BSEE-0458.pdf,dataset/documents/bsee/SRC-BSEE-0458.pdf,,NO,0ccf18cb651e1ed312c6cbc1ec1fab58ffc762c2f28ceee761ba2f93c7356210,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0459,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-61-explosion-fire,SRC-BSEE-0459.pdf,dataset/documents/bsee/SRC-BSEE-0459.pdf,,NO,0de04845b727392929e93711dbcf27329858a481cdf0dd44edac79c950f1f476,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0460,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-60-gas-starter-fire-man-burned,SRC-BSEE-0460.pdf,dataset/documents/bsee/SRC-BSEE-0460.pdf,,NO,3d00e2fec60f4147bdd6a0af171e45ecf4bd37630c08dabb10721f52e28cf305,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0461,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-59-compressor-explosion,SRC-BSEE-0461.pdf,dataset/documents/bsee/SRC-BSEE-0461.pdf,,NO,f20007b3a3a6052ce7f8a4ff7450f7fbd5dbd3b29f6997e01152f26ca8d7cb56,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0462,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-58-fatality-stabbing-board-falls,SRC-BSEE-0462.pdf,dataset/documents/bsee/SRC-BSEE-0462.pdf,,NO,13cdf33e3fdde1a3d16c34f2434a86a428ed4771f7618913bfd212fb76fc773c,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0463,BSEE,https://www.bsee.gov/safety-alerts/safety-and-incident-investigations-siid/safety-alert-no-58,SRC-BSEE-0463.pdf,dataset/documents/bsee/SRC-BSEE-0463.pdf,,NO,13cdf33e3fdde1a3d16c34f2434a86a428ed4771f7618913bfd212fb76fc773c,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0464,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-57-fatality-crane-accident,SRC-BSEE-0464.pdf,dataset/documents/bsee/SRC-BSEE-0464.pdf,,NO,af77353e1ff3babb41b683830b9da9799cddcfca823ad838a97f8dccf41b3d86,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0465,BSEE,https://www.bsee.gov/safety-alerts/inspection-and-enforcement/safety-alert-56-fire-glycol-ignited,SRC-BSEE-0465.pdf,dataset/documents/bsee/SRC-BSEE-0465.pdf,,NO,71252e6c1b4295b433842740c656a51cceca8789ae5efe84038c0f80edbc89bf,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0466,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-55-safety-equipment-failure,SRC-BSEE-0466.pdf,dataset/documents/bsee/SRC-BSEE-0466.pdf,,NO,e5f8fd9aaa1613d9cada1bd42a8982fce1452f395d52b90ff6bd5480ae169399,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0467,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-54-welding-fire,SRC-BSEE-0467.pdf,dataset/documents/bsee/SRC-BSEE-0467.pdf,,NO,0930540029c38acbdf57cf62b9363139d210360c5f3876c402b74937009f046e,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0468,BSEE,https://www.bsee.gov/safety-alerts/inspection-and-enforcement/safety-alert-54-venoco-inc-platforms-gail-and-grace,SRC-BSEE-0468.pdf,dataset/documents/bsee/SRC-BSEE-0468.pdf,,NO,0fa94eea24627a1e0312da43d63e5769b58d160d51fe96d29e1ed490277d2522,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0469,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-53-compressor-explosion,SRC-BSEE-0469.pdf,dataset/documents/bsee/SRC-BSEE-0469.pdf,,NO,5eaee8717bb3679c22258f4f642df931d89de6927565abbed3571d9173330e18,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0470,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-52-fire-fuel-hose-ruptured,SRC-BSEE-0470.pdf,dataset/documents/bsee/SRC-BSEE-0470.pdf,,NO,951c1d94da1e19f624b89de3e51fb78b8d5fb757b75be939e7b1693fb7947c22,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0471,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-51-fatality-falling-object,SRC-BSEE-0471.pdf,dataset/documents/bsee/SRC-BSEE-0471.pdf,,NO,ae7ecbb288d0474849842d1711daabfb033617d50d612f78a9f0db2a5ec2e2d2,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0472,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-51-helmerich-payne-inc-platform-heritage-drilling-contractor-for,SRC-BSEE-0472.pdf,dataset/documents/bsee/SRC-BSEE-0472.pdf,,NO,6b5d50d14e081b343ce480723b079a4121fd5cd797cb21adfdf4a31de4fb389c,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0473,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-50-flash-fire-man-burned,SRC-BSEE-0473.pdf,dataset/documents/bsee/SRC-BSEE-0473.pdf,,NO,8d24f80617caef6036aec47348f7f7418e30107e4ce13240760805ea18bfd013,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0474,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-50-dos-cuadras-offshore-resources-platforms-b-c-and-habitat,SRC-BSEE-0474.pdf,dataset/documents/bsee/SRC-BSEE-0474.pdf,,NO,e93a2611b61f2685b3f4e3347fec7055b3a551d880d081e186fd406cfe6eeb1b,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0475,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-49-oil-spill-safety-equipment-failure,SRC-BSEE-0475.pdf,dataset/documents/bsee/SRC-BSEE-0475.pdf,,NO,bffe86142bda4cab3f472590ffd01bc832e4ca65f655241249019cdc7e1075e1,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0476,BSEE,https://www.bsee.gov/safety-alerts/exploration-and-production/safety-alert-49-plains-exploration-production-company,SRC-BSEE-0476.pdf,dataset/documents/bsee/SRC-BSEE-0476.pdf,,NO,ed8aa5978f4499780ea4f0fbc55a16057bd3c84315b9dc5043ff7a69bbf3d10f,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0477,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-48-flash-fire-men-burned,SRC-BSEE-0477.pdf,dataset/documents/bsee/SRC-BSEE-0477.pdf,,NO,6e047b05b200cb7965e34ed449a464fc765c6b208c9720401d91c48c10f33265,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0478,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-48-safety-award-for-excellence-camarillo-district-pacific-ocs,SRC-BSEE-0478.pdf,dataset/documents/bsee/SRC-BSEE-0478.pdf,,NO,f6aa16d8e06654e294cdd997107ff7ed5f26d845a4703fa2304f055d6eedc225,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0479,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-47-fatality-man-struck-by-falling-object,SRC-BSEE-0479.pdf,dataset/documents/bsee/SRC-BSEE-0479.pdf,,NO,10139c8d5ea70604db310def9d11c482d3308a20d28871ab0f4b870315b14339,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0480,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-47-nuevo-energy-company-platforms-a-b-and-c,SRC-BSEE-0480.pdf,dataset/documents/bsee/SRC-BSEE-0480.pdf,,NO,039bf9235cd2e7ae9c0679461d172a36a82f02f2b41e1ee85c32aa8e3057ce30,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0481,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-046-fire-lube-oil-on-engine-exhaust,SRC-BSEE-0481.pdf,dataset/documents/bsee/SRC-BSEE-0481.pdf,,NO,f6a4f755f1512cd1dcd32b73b71f75d32d78d3f02a5af3583847c436157a4058,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0482,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-46-helmerich-payne-inc-platforms-harmony-and-heritage-drilling,SRC-BSEE-0482.pdf,dataset/documents/bsee/SRC-BSEE-0482.pdf,dataset/documents/bsee/SRC-BSEE-0482.pdf,YES,1eff6cc56ebf9d2af2f2f4342a6e44d21c135f3700d4516159839d282a7268ea,1eff6cc56ebf9d2af2f2f4342a6e44d21c135f3700d4516159839d282a7268ea,YES,SUCCESS_200,EXTRACTED_TXT,1,VERIFIED,Physical file verified; SHA-256 matches manifest.
SRC-BSEE-0484,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-45-arguello-inc-production-department-platform-harvest,SRC-BSEE-0484.pdf,dataset/documents/bsee/SRC-BSEE-0484.pdf,,NO,4755f98abbf0ee4479a61ffab5227fc544420d8fdd7231e945ec0332feb7a852,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0485,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-44-man-falls-fatality,SRC-BSEE-0485.pdf,dataset/documents/bsee/SRC-BSEE-0485.pdf,,NO,8e3ff6386089a4901b09dc150518bb171f7983fb4c806da81a1218346806c482,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0486,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-44-exxonmobile-production-company-platform-heritage-santa-ynez,SRC-BSEE-0486.pdf,dataset/documents/bsee/SRC-BSEE-0486.pdf,,NO,21fffbc3d257293fe3e9ea4aac935828505270318cd84f573fefeda06223de77,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0487,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-43-shallow-gas-blowout,SRC-BSEE-0487.pdf,dataset/documents/bsee/SRC-BSEE-0487.pdf,,NO,bdfff2baaee63a034e020e54a1f472263045aa14c21fb9ce386181c90fc04eff,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0488,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-43-torch-operating-company-torch-rig-services-platforms-henry-and,SRC-BSEE-0488.pdf,dataset/documents/bsee/SRC-BSEE-0488.pdf,,NO,6dec1aaa6b92cd303614c544757f3d157d079325825bc9cab4fbf0046411ebe2,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0489,BSEE,https://www.bsee.gov/safety-alerts/safety-alert-42-hydraulic-pump-reservoir-ruptures-minor-injury,SRC-BSEE-0489.pdf,dataset/documents/bsee/SRC-BSEE-0489.pdf,,NO,3a9aaf8d629710fed8890a56d94782e7b5fb63dfdee35591f6024854c24f584f,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0490,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-42-arguello-inc-platforms-harvest-hermosa-hidalgo,SRC-BSEE-0490.pdf,dataset/documents/bsee/SRC-BSEE-0490.pdf,,NO,5d7c68d9b4e588ac8932cab1dd1a319468a6a880318346b7f7100afe197543e4,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0491,BSEE,https://www.bsee.gov/safety-alerts/safety-enforcement-sed-safety-and-incident-investigations-siid/safety-alert-42,SRC-BSEE-0491.pdf,dataset/documents/bsee/SRC-BSEE-0491.pdf,,NO,3502408ef8cfa68da9ed83ce346ee3c181619cb030e5169b06efaff9dd9c303d,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0492,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-41-fatality,SRC-BSEE-0492.pdf,dataset/documents/bsee/SRC-BSEE-0492.pdf,,NO,e8fec6d1fe27ae6e1e2989211256b5bf68176731659c07dc946bead6c772180f,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0493,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-41-pool-offshore-platforms-harvest-hermosa-hidalgo-drilling,SRC-BSEE-0493.pdf,dataset/documents/bsee/SRC-BSEE-0493.pdf,,NO,a09087651b028eb01624e7e38481fd5ba20488318b862ea9c581b8964b3bb057,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0494,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-40-beam-falls-man-injured,SRC-BSEE-0494.pdf,dataset/documents/bsee/SRC-BSEE-0494.pdf,,NO,44c30409124c33d00c72302fc1786224243e6da6edf1b4826e589c27aa39806f,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0495,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-40-exxonmobile-production-company-platform-harmony,SRC-BSEE-0495.pdf,dataset/documents/bsee/SRC-BSEE-0495.pdf,,NO,c67b8eda86aabd188e5b0479a8095ca4d07d10ee56446d6cc8087c922acf3cf2,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0496,BSEE,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-39-fire-hydraulic-hose-ruptures,SRC-BSEE-0496.pdf,dataset/documents/bsee/SRC-BSEE-0496.pdf,,NO,7bd56b1ddea04ad2a497a5564a86efa305afb17080a2aa50bbd3f10287947bb6,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
SRC-BSEE-0497,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-39-helmerich-payne-inc-exxon-platform-heritage-drilling-contractor,SRC-BSEE-0497.pdf,dataset/documents/bsee/SRC-BSEE-0497.pdf,,NO,ce89faea416ec202cdfb6dfad247ead0fc87840d0e1843e7325d4a21d81aa2d6,,NO,METADATA_ONLY,CATALOG_TITLE_ONLY,1,MISSING_ARTIFACT,Catalog entry in v1 manifest lacks corresponding file artifact in packaged repository.
