event_id,source_organization,document_title,source_url,document_id,document_hash,provenance_status,quality_flag,is_oil_internal
EVT-IMCA-0532,International Marine Contractors Association (IMCA),10/22 Communications: LTI finger injury during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1022-communications-lti-finger-injury-during-lifting-operations/,SRC-IMCA-0532,8fc3614655eb2121b13c22b860a38782263ff86afee1b6729ceae42ad7ea6225,VERIFIED,VERIFIED,False
EVT-IMCA-0533,International Marine Contractors Association (IMCA),10/22 COBRA System – Hose coupling cross threaded,https://www.imca-int.com/resources/safety/safety-flashes/1022-cobra-system-hose-coupling-cross-threaded/,SRC-IMCA-0533,679b9e7fd17fa99f1a8ef99c5aeaec44b708c2f173e418175f7a75769cd1e87a,VERIFIED,VERIFIED,False
EVT-IMCA-0534,International Marine Contractors Association (IMCA),10/22 Diver experienced an air flow restriction,https://www.imca-int.com/resources/safety/safety-flashes/1022-diver-experienced-an-air-flow-restriction/,SRC-IMCA-0534,ccd21277eda3ef6519a67305d9076f7e30e149a5490fd49c3ca9e51b3db057c0,VERIFIED,VERIFIED,False
EVT-IMCA-0535,International Marine Contractors Association (IMCA),10/22 Subsea transponder wire parted,https://www.imca-int.com/resources/safety/safety-flashes/1022-subsea-transponder-wire-parted/,SRC-IMCA-0535,9610439d40fbd9e3faf2961f5ba391e6898caa11175854867d11412cf2aa4948,VERIFIED,VERIFIED,False
EVT-IMCA-0536,International Marine Contractors Association (IMCA),10/22 MAIB: Blockage of fixed CO2 fire extinguishing system pilot hoses,https://www.imca-int.com/resources/safety/safety-flashes/1022-maib-blockage-of-fixed-co2-fire-extinguishing-system-pilot-hoses/,SRC-IMCA-0536,978f7ff5e4153017895f22d05d90be878ced78c5ad7089ae9de56e0c17134d3f,VERIFIED,VERIFIED,False
EVT-IMCA-0537,International Marine Contractors Association (IMCA),09/22 MAIB Safety Digest 1/2022,https://www.imca-int.com/resources/safety/safety-flashes/0922-maib-safety-digest-12022/,SRC-IMCA-0537,834da1fe6db524b90f9047e057a4aca4d4f2ea9d524e631f538d7ed7ea5fbc8c,VERIFIED,VERIFIED,False
EVT-IMCA-0538,International Marine Contractors Association (IMCA),09/22 USB power bank (Lithium battery) fire,https://www.imca-int.com/resources/safety/safety-flashes/0922-usb-power-bank-lithium-battery-fire/,SRC-IMCA-0538,e783ca4d8ae7e68ee6a7554bff7a71be23eb4ce2f2e601af02d749ec60c5b584,VERIFIED,VERIFIED,False
EVT-IMCA-0539,International Marine Contractors Association (IMCA),09/22 USCG: Lithium battery fire,https://www.imca-int.com/resources/safety/safety-flashes/0922-uscg-lithium-battery-fire/,SRC-IMCA-0539,3880d88b74211007497b563b771611d6ae65f4cffd3ca0d41b649b3444908cce,VERIFIED,VERIFIED,False
EVT-IMCA-0540,International Marine Contractors Association (IMCA),09/22 UK HSE: worker died following fall from crane platform,https://www.imca-int.com/resources/safety/safety-flashes/0922-uk-hse-worker-died-following-fall-from-crane-platform/,SRC-IMCA-0540,02c4ac0e9868abfc1c625dc35b98cc54e769320160631d003601019022168ebb,VERIFIED,VERIFIED,False
EVT-IMCA-0541,International Marine Contractors Association (IMCA),09/22 Riggers struck/trapped by pipe section,https://www.imca-int.com/resources/safety/safety-flashes/0922-riggers-strucktrapped-by-pipe-section/,SRC-IMCA-0541,90291bf361ea88410a752a2ebd7ed25b1594066b30533f82c659c62ecd014360,VERIFIED,VERIFIED,False
EVT-IMCA-0542,International Marine Contractors Association (IMCA),08/22 Mooring near miss: Guide roller pin suffered material failure,https://www.imca-int.com/resources/safety/safety-flashes/0822-mooring-near-miss-guide-roller-pin-suffered-material-failure/,SRC-IMCA-0542,272aea38b277eb2da7c46690cb09593f2a736e7dee5dcbcde707a7cd3a0a47aa,VERIFIED,VERIFIED,False
EVT-IMCA-0543,International Marine Contractors Association (IMCA),08/22 American P&I Club: Fire Started from cutting torch work,https://www.imca-int.com/resources/safety/safety-flashes/0822-american-pi-club-fire-started-from-cutting-torch-work/,SRC-IMCA-0543,05a554bc730bae6939ca5ba6585da36b182231531d8f7b3b267f00e533bfe82e,VERIFIED,VERIFIED,False
EVT-IMCA-0544,International Marine Contractors Association (IMCA),08/22 NTSB: Dangerous engine failure – improper torquing,https://www.imca-int.com/resources/safety/safety-flashes/0822-ntsb-dangerous-engine-failure-improper-torquing/,SRC-IMCA-0544,890b5f89a3889e7c141b7e034c3a665c5dc0f88e91ee80f970ad78660f1cfd1e,VERIFIED,VERIFIED,False
EVT-IMCA-0545,International Marine Contractors Association (IMCA),08/22 MSF: Unsafe Cargo Transfer Using Pallets,https://www.imca-int.com/resources/safety/safety-flashes/0822-msf-unsafe-cargo-transfer-using-pallets/,SRC-IMCA-0545,39bc9cfeaa43084ad2c496afdfb1c6358041cef92b83a3d8f435ae389faacb80,VERIFIED,VERIFIED,False
EVT-IMCA-0546,International Marine Contractors Association (IMCA),08/22 UK HSE: worker falls from height during oil platform decommissioning,https://www.imca-int.com/resources/safety/safety-flashes/0822-uk-hse-worker-falls-from-height-during-oil-platform-decommissioning/,SRC-IMCA-0546,3ac53e41fef89c03bbe180b03171433fd4f64689938f2c9c79feed6124f96895,VERIFIED,VERIFIED,False
EVT-IMCA-0547,International Marine Contractors Association (IMCA),07/22 MAIB: Unexploded ordnance – subsea explosion causes injury and damage,https://www.imca-int.com/resources/safety/safety-flashes/0722-maib-unexploded-ordnance-subsea-explosion-causes-injury-and-damage/,SRC-IMCA-0547,1d37acd773aaeab046d74c24904d06b5d8078e83e6947b15cfa76c7dfa0275ed,VERIFIED,VERIFIED,False
EVT-IMCA-0548,International Marine Contractors Association (IMCA),"07/22 MAIB: Flooding, capsize and foundering of small vessel after issues with towing wires",https://www.imca-int.com/resources/safety/safety-flashes/0722-maib-flooding-capsize-and-foundering-of-small-vessel-after-issues-with-towing-wires/,SRC-IMCA-0548,32f9218769a443497301a07534a0c6184ecca844d8223e705e804acdeb6dd39a,VERIFIED,VERIFIED,False
EVT-IMCA-0549,International Marine Contractors Association (IMCA),07/22 Overcoming Language Barriers,https://www.imca-int.com/resources/safety/safety-flashes/0722-overcoming-language-barriers/,SRC-IMCA-0549,c8cdab50a77f3e2258c46a3081113ae08d42492e46af3aed07cc92902318a2a1,VERIFIED,VERIFIED,False
EVT-IMCA-0550,International Marine Contractors Association (IMCA),07/22 MSF: Contact between Vessel and Offshore Installation,https://www.imca-int.com/resources/safety/safety-flashes/0722-msf-contact-between-vessel-and-offshore-installation/,SRC-IMCA-0550,8043727958830f8b8923e6cb3d6fe95655d7db363f7e339b60d62a96ec2dae24,VERIFIED,VERIFIED,False
EVT-IMCA-0551,International Marine Contractors Association (IMCA),07/22 Stored energy release: Two fatalities with tyres (IOGP),https://www.imca-int.com/resources/safety/safety-flashes/0722-stored-energy-release-two-fatalities-with-tyres-iogp/,SRC-IMCA-0551,73cca4378813e1e1c1265ef571f6d6e2a4d7e45e8ca08182a871f362d1321efa,VERIFIED,VERIFIED,False
EVT-IMCA-0552,International Marine Contractors Association (IMCA),06/22 Fatal fall from collapsing scaffolding on a merchant vessel,https://www.imca-int.com/resources/safety/safety-flashes/0622-fatal-fall-from-collapsing-scaffolding-on-a-merchant-vessel/,SRC-IMCA-0552,42c0e2c3d665c3aa007bf6cee585e19366c53c8ee9466c6e859315d75df32285,VERIFIED,VERIFIED,False
EVT-IMCA-0553,International Marine Contractors Association (IMCA),06/22 Non-fatal man overboard incident,https://www.imca-int.com/resources/safety/safety-flashes/0622-non-fatal-man-overboard-incident/,SRC-IMCA-0553,0f6ef35435d3f8f001fde496d5ac08a893394d9de3cf786060c6dd74adb11d79,VERIFIED,VERIFIED,False
EVT-IMCA-0554,International Marine Contractors Association (IMCA),06/22 Line of fire: pinched finger between door and frame,https://www.imca-int.com/resources/safety/safety-flashes/0622-line-of-fire-pinched-finger-between-door-and-frame/,SRC-IMCA-0554,057a7c22520f98793577dd8d8e3da6115507d6d2e6bb52bb64b9f85c0bbbc2f4,VERIFIED,VERIFIED,False
EVT-IMCA-0555,International Marine Contractors Association (IMCA),06/22 Get it fixed!! Deteriorated seals on emergency hatch,https://www.imca-int.com/resources/safety/safety-flashes/0622-get-it-fixed-deteriorated-seals-on-emergency-hatch/,SRC-IMCA-0555,7133a134a74ac6e0efe1da68b56c1abd9549efeb3ae5688dd25df3ee761344ea,VERIFIED,VERIFIED,False
EVT-IMCA-0556,International Marine Contractors Association (IMCA),06/22 MSF: Foreign object in eye,https://www.imca-int.com/resources/safety/safety-flashes/0622-msf-foreign-object-in-eye/,SRC-IMCA-0556,4d68f5b11f0440218291c0337dc116b199c4d3c54c9c24f98ce36283d2d8cd2d,VERIFIED,VERIFIED,False
EVT-IMCA-0557,International Marine Contractors Association (IMCA),05/22 Permit to Work and Isolation procedure not followed,https://www.imca-int.com/resources/safety/safety-flashes/0522-permit-to-work-and-isolation-procedure-not-followed/,SRC-IMCA-0557,adfc9eb4ff61fcf0e9963874f96a6fb39d4ad30703e41ee7e77e5b8d4f54f55e,VERIFIED,VERIFIED,False
EVT-IMCA-0558,International Marine Contractors Association (IMCA),05/22 MSF: LTI – Fall from Height  (control of work during SIMOPS),https://www.imca-int.com/resources/safety/safety-flashes/0522-msf-lti-fall-from-height-control-of-work-during-simops/,SRC-IMCA-0558,0c8831aa29df8ddd5fc194e0beb4d522938f5a709a220c1bfb5df7ef31db9dbd,VERIFIED,VERIFIED,False
EVT-IMCA-0559,International Marine Contractors Association (IMCA),05/22 UK HSE: Poor control of work – worker suffered serious injuries,https://www.imca-int.com/resources/safety/safety-flashes/0522-uk-hse-poor-control-of-work-worker-suffered-serious-injuries/,SRC-IMCA-0559,47b038fd0d0b9267f76a1fd1dbcbf738204d868cc4cb360d9d159eccea0b81c6,VERIFIED,VERIFIED,False
EVT-IMCA-0560,International Marine Contractors Association (IMCA),05/22 Fractured finger while handling metal plates,https://www.imca-int.com/resources/safety/safety-flashes/0522-fractured-finger-while-handling-metal-plates/,SRC-IMCA-0560,0482d58edcf378c34f8a7eafb964302af8bbaa73d1a16cc08a681aca39ce63c3,VERIFIED,VERIFIED,False
EVT-IMCA-0561,International Marine Contractors Association (IMCA),05/22 UK HSE: Liquid petroleum gas (LPG) leak,https://www.imca-int.com/resources/safety/safety-flashes/0522-uk-hse-liquid-petroleum-gas-lpg-leak/,SRC-IMCA-0561,024c285d8dc6359c15e85b60d32f9a8427ad3eeef0a88c8e965a0f51f37f171d,VERIFIED,VERIFIED,False
EVT-IMCA-0562,International Marine Contractors Association (IMCA),04/22 Equipment on quay damaged when vessel started listing,https://www.imca-int.com/resources/safety/safety-flashes/0422-equipment-on-quay-damaged-when-vessel-started-listing/,SRC-IMCA-0562,31e343f0800287aa53d084854ad4137a475aedec8b9761203572a0830bc630a1,VERIFIED,VERIFIED,False
EVT-IMCA-0563,International Marine Contractors Association (IMCA),04/22 UK HSE: Offshore crane boom hoist failures,https://www.imca-int.com/resources/safety/safety-flashes/0422-uk-hse-offshore-crane-boom-hoist-failures/,SRC-IMCA-0563,f7b14c92fcec39eaaa70da94a0ce4b069d075a3d8fe0699b71afa6dae31d6ffc,VERIFIED,VERIFIED,False
EVT-IMCA-0564,International Marine Contractors Association (IMCA),04/22 Cargo shifted during heavy weather,https://www.imca-int.com/resources/safety/safety-flashes/0422-cargo-shifted-during-heavy-weather/,SRC-IMCA-0564,8fa07d5078a2e1ebe741ae23137506ceb15964108cc35e5900cad6ad1e4d40c2,VERIFIED,VERIFIED,False
EVT-IMCA-0565,International Marine Contractors Association (IMCA),04/22 NTSB: Engine Failure leads to fire aboard offshore supply vessel,https://www.imca-int.com/resources/safety/safety-flashes/0422-ntsb-engine-failure-leads-to-fire-aboard-offshore-supply-vessel/,SRC-IMCA-0565,0ab42df21616cd6a42202e3a9f3bb857e2ece0ef6c94f5606ab93f752e7240ca,VERIFIED,VERIFIED,False
EVT-IMCA-0566,International Marine Contractors Association (IMCA),04/22 NTSB: Failure to disconnect and secure vehicle batteries led to fire,https://www.imca-int.com/resources/safety/safety-flashes/0422-ntsb-failure-to-disconnect-and-secure-vehicle-batteries-led-to-fire/,SRC-IMCA-0566,e774877b7416d111589e5980afc19cfe5a5fe9b5466a35eaace58ab98ca638ff,VERIFIED,VERIFIED,False
EVT-IMCA-0567,International Marine Contractors Association (IMCA),03/22: Near miss: divers umbilical drawn beneath a load,https://www.imca-int.com/resources/safety/safety-flashes/0322-near-miss-divers-umbilical-drawn-beneath-a-load/,SRC-IMCA-0567,c30ef37fbf9dd906317f3bad104e45c0aa22eafbafdabcbed4a851b56bc0beba,VERIFIED,VERIFIED,False
EVT-IMCA-0568,International Marine Contractors Association (IMCA),03/22: Incorrect as-built drawing configuration,https://www.imca-int.com/resources/safety/safety-flashes/0322-incorrect-as-built-drawing-configuration/,SRC-IMCA-0568,8659dba300ccead080efde4f23bcd69b3fd9e2b48edd7a89da267b05e2833bbb,VERIFIED,VERIFIED,False
EVT-IMCA-0569,International Marine Contractors Association (IMCA),03/22: Engine room fire on a ferry,https://www.imca-int.com/resources/safety/safety-flashes/0322-engine-room-fire-on-a-ferry/,SRC-IMCA-0569,676502db88884de72cc46b0978e97394eceb31dc68304b9ee46c58373fefe84a,VERIFIED,VERIFIED,False
EVT-IMCA-0570,International Marine Contractors Association (IMCA),03/22 Radio interference from damaged equipment affects other vessels,https://www.imca-int.com/resources/safety/safety-flashes/0322-radio-interference-from-damaged-equipment-affects-other-vessels/,SRC-IMCA-0570,fe61de98a9c00eda2ecf71840d8f2a9ee8af15b9bbf3ec83bd4e729b751c016f,VERIFIED,VERIFIED,False
EVT-IMCA-0571,International Marine Contractors Association (IMCA),03/22 Life raft lashing parted in rough weather,https://www.imca-int.com/resources/safety/safety-flashes/0322-life-raft-lashing-parted-in-rough-weather/,SRC-IMCA-0571,a95cc726f203d1a2b7356e787f22cefb51eed1ab8ee05a3df6d16382484ffdc1,VERIFIED,VERIFIED,False
EVT-IMCA-0572,International Marine Contractors Association (IMCA),"02/22 Master links came free from lifeboat release hooks, releasing the lifeboat",https://www.imca-int.com/resources/safety/safety-flashes/0222-master-links-came-free-from-lifeboat-release-hooks-releasing-the-lifeboat/,SRC-IMCA-0572,41f2d46064f7fd81b3f898f3dd396a372d4d83b54d9272980efe1e741d39dcc7,VERIFIED,VERIFIED,False
EVT-IMCA-0573,International Marine Contractors Association (IMCA),02/22 Three bolts sheared on a lifting trunnion,https://www.imca-int.com/resources/safety/safety-flashes/0222-three-bolts-sheared-on-a-lifting-trunnion/,SRC-IMCA-0573,47ebbad9f5f8a4520e2eced5d66f0ebb5420629913ecca43b66cb9562ebb7143,VERIFIED,VERIFIED,False
EVT-IMCA-0574,International Marine Contractors Association (IMCA),02/22 Hose management and chemicals: crew person felt ill,https://www.imca-int.com/resources/safety/safety-flashes/0222-hose-management-and-chemicals-crew-person-felt-ill/,SRC-IMCA-0574,44ef99019ceef4a36fa32d45df393300b8fbe56a3b11957a298ac7252c409b60,VERIFIED,VERIFIED,False
EVT-IMCA-0575,International Marine Contractors Association (IMCA),02/22 Chemical reaction: person injured during grouting operations,https://www.imca-int.com/resources/safety/safety-flashes/0222-chemical-reaction-person-injured-during-grouting-operations/,SRC-IMCA-0575,0098f67f0736976ad781856ec0ac3779ae977429a2afad6c0dc12397492c5f21,VERIFIED,VERIFIED,False
EVT-IMCA-0576,International Marine Contractors Association (IMCA),01/22 American P&I Club: unfamiliarity with semi-portable fire extinguishers,https://www.imca-int.com/resources/safety/safety-flashes/0122-american-pi-club-unfamiliarity-with-semi-portable-fire-extinguishers/,SRC-IMCA-0576,380d0e1852b4199df1c4acc153e988a4ac3c714bda72bbe01c6217f543f6c4e7,VERIFIED,VERIFIED,False
EVT-IMCA-0577,International Marine Contractors Association (IMCA),01/22 Lifejacket battery caught fire,https://www.imca-int.com/resources/safety/safety-flashes/0122-lifejacket-battery-caught-fire/,SRC-IMCA-0577,86541238d96d7beb85fb7b5a5762071dfbf3866bc89761292033cee8c3007e9c,VERIFIED,VERIFIED,False
EVT-IMCA-0578,International Marine Contractors Association (IMCA),01/22 Fire door left wedged open,https://www.imca-int.com/resources/safety/safety-flashes/0122-fire-door-left-wedged-open/,SRC-IMCA-0578,e450212bcac8aa9fb2c8552e83c8bf589927679937b42654a6c5b3f6419b741b,VERIFIED,VERIFIED,False
EVT-IMCA-0579,International Marine Contractors Association (IMCA),01/22 UK HSE: uncontrolled movement of fabrication caused injury,https://www.imca-int.com/resources/safety/safety-flashes/0122-uk-hse-uncontrolled-movement-of-fabrication-caused-injury/,SRC-IMCA-0579,81ab64ef809ebf2b38bb960bc596de99aef2c4ffa091144cef632079c4b0637c,VERIFIED,VERIFIED,False
EVT-IMCA-0580,International Marine Contractors Association (IMCA),01/22: LTI: person fell down hatch inside crane pedestal,https://www.imca-int.com/resources/safety/safety-flashes/0122-lti-person-fell-down-hatch-inside-crane-pedestal/,SRC-IMCA-0580,590598c99985385ed0cd9cfe0d61720e7a07880f63b0b2f0f6f6786445b29aae,VERIFIED,VERIFIED,False
EVT-IMCA-0581,International Marine Contractors Association (IMCA),34/21: Failure of 64mm polyester rope in subsea mooring operations,https://www.imca-int.com/resources/safety/safety-flashes/3421-failure-of-64mm-polyester-rope-in-subsea-mooring-operations/,SRC-IMCA-0581,f3423aaa9f9700510484773a5cdf50ff0ec0aebdfe0b5c8355c0855296272bed,VERIFIED,VERIFIED,False
EVT-IMCA-0582,International Marine Contractors Association (IMCA),34/21: ROV main lift failure,https://www.imca-int.com/resources/safety/safety-flashes/3421-rov-main-lift-failure/,SRC-IMCA-0582,f3423aaa9f9700510484773a5cdf50ff0ec0aebdfe0b5c8355c0855296272bed,VERIFIED,VERIFIED,False
EVT-IMCA-0583,International Marine Contractors Association (IMCA),34/21: Importance of safety by design: Acoustic beacon damage in splash zone,https://www.imca-int.com/resources/safety/safety-flashes/3421-importance-of-safety-by-design-acoustic-beacon-damage-in-splash-zone/,SRC-IMCA-0583,6f325bbc37be394d0cf8751df22a3e030c6fafc2e5d0e34de7cf8900c6c93e12,VERIFIED,VERIFIED,False
EVT-IMCA-0584,International Marine Contractors Association (IMCA),34/21: Oil leakage from cylinder head cover,https://www.imca-int.com/resources/safety/safety-flashes/3421-oil-leakage-from-cylinder-head-cover/,SRC-IMCA-0584,6f325bbc37be394d0cf8751df22a3e030c6fafc2e5d0e34de7cf8900c6c93e12,VERIFIED,VERIFIED,False
EVT-IMCA-0585,International Marine Contractors Association (IMCA),34/21: MSF: Crankcase failure,https://www.imca-int.com/resources/safety/safety-flashes/3421-msf-crankcase-failure/,SRC-IMCA-0585,26d3805e82af5d86faa1ce9e568ab7711de04910d909a25da234f07d6ce99e35,VERIFIED,VERIFIED,False
EVT-IMCA-0586,International Marine Contractors Association (IMCA),33/21: Cyber-security – malicious spoofing and phishing,https://www.imca-int.com/resources/safety/safety-flashes/3321-cyber-security-malicious-spoofing-and-phishing/,SRC-IMCA-0586,b55e2c6142cc9f505b7e3863e9effb9f440221d8a519b1cd5cadb4dc1e8c11d9,VERIFIED,VERIFIED,False
EVT-IMCA-0587,International Marine Contractors Association (IMCA),33/21: Watch your hands!! Person injured while using an angle grinder,https://www.imca-int.com/resources/safety/safety-flashes/3321-watch-your-hands-person-injured-while-using-an-angle-grinder/,SRC-IMCA-0587,e1d1fd62359c6ae7f0a318a89b68d2b7a7755e263e6cc971c80d97406d484664,VERIFIED,VERIFIED,False
EVT-IMCA-0588,International Marine Contractors Association (IMCA),33/21: UK HSE: Employee in shipyard killed by falling steel post,https://www.imca-int.com/resources/safety/safety-flashes/3321-uk-hse-employee-in-shipyard-killed-by-falling-steel-post/,SRC-IMCA-0588,b439c4e6119271771e8d15edbb40fd0517a73f2a61cab0e799b0d776ea710fe0,VERIFIED,VERIFIED,False
EVT-IMCA-0589,International Marine Contractors Association (IMCA),33/21: UHMPE pull-in rope damaged during mooring connection to buoy,https://www.imca-int.com/resources/safety/safety-flashes/3321-uhmpe-pull-in-rope-damaged-during-mooring-connection-to-buoy/,SRC-IMCA-0589,e1e31451128a7bdda17c8274c5165b58b48ab382a535413bba7fff89f664d0c0,VERIFIED,VERIFIED,False
EVT-IMCA-0590,International Marine Contractors Association (IMCA),33/21: Crew member stopped unsafe cargo operations,https://www.imca-int.com/resources/safety/safety-flashes/3321-crew-member-stopped-unsafe-cargo-operations/,SRC-IMCA-0590,844b758fef642ccfffe26a1ba0c6b30ce4145340af5915d078ec1f80bf5300a5,VERIFIED,VERIFIED,False
EVT-IMCA-0591,International Marine Contractors Association (IMCA),32/21: USCG: Unexpected heavy weather dangers,https://www.imca-int.com/resources/safety/safety-flashes/3221-uscg-unexpected-heavy-weather-dangers/,SRC-IMCA-0591,4e09947f75c2a0b8a40502aefd0cc618afde724b7a9b3157e5d903f8dd867289,VERIFIED,VERIFIED,False
EVT-IMCA-0592,International Marine Contractors Association (IMCA),32/21: Dropped object: Dislodged flex-joint laydown tool component,https://www.imca-int.com/resources/safety/safety-flashes/3221-dropped-object-dislodged-flex-joint-laydown-tool-component/,SRC-IMCA-0592,4ac1bda33bc01591b9e4f6baff6954590a05fb6f0372da60d531eedff4f3b9b6,VERIFIED,VERIFIED,False
EVT-IMCA-0593,International Marine Contractors Association (IMCA),32/21: Hydrogen sulphide detected in a bilge tank,https://www.imca-int.com/resources/safety/safety-flashes/3221-hydrogen-sulphide-detected-in-a-bilge-tank/,SRC-IMCA-0593,7e1f90e6962a0904fae15b4ffbb2f174734407e660c817e3849fc0cc9b566521,VERIFIED,VERIFIED,False
EVT-IMCA-0594,International Marine Contractors Association (IMCA),32/21: Use of damaged electrical equipment by dock workers,https://www.imca-int.com/resources/safety/safety-flashes/3221-use-of-damaged-electrical-equipment-by-dock-workers/,SRC-IMCA-0594,4d1b2ee19dfb6cbb8e89a71dcd2a7d2c8583811605fba8ca2226bc7a7c801162,VERIFIED,VERIFIED,False
EVT-IMCA-0595,International Marine Contractors Association (IMCA),32/21: Vessel ran aground causing major hull damage,https://www.imca-int.com/resources/safety/safety-flashes/3221-vessel-ran-aground-causing-major-hull-damage/,SRC-IMCA-0595,efbd33d2a0180930123051efb7325cee0ec4012a459cf75eac5c561fad3e6fda,VERIFIED,VERIFIED,False
EVT-IMCA-0596,International Marine Contractors Association (IMCA),31/21: MOB: Person fell into water during gangway installation,https://www.imca-int.com/resources/safety/safety-flashes/3121-mob-person-fell-into-water-during-gangway-installation/,SRC-IMCA-0596,3fd167ebfd05faa7e01deb936de70e359bc1b22abe45e45b2ad229355e23f94f,VERIFIED,VERIFIED,False
EVT-IMCA-0597,International Marine Contractors Association (IMCA),31/21: Diver finger injury from Lionfish fin ray,https://www.imca-int.com/resources/safety/safety-flashes/3121-diver-finger-injury-from-lionfish-fin-ray/,SRC-IMCA-0597,fb0a54de762e3f9ba7da804610c348aee9b8829848f25cb871458f62534e18a1,VERIFIED,VERIFIED,False
EVT-IMCA-0598,International Marine Contractors Association (IMCA),31/21: Fuel oil hose burst during bunkering,https://www.imca-int.com/resources/safety/safety-flashes/3121-fuel-oil-hose-burst-during-bunkering/,SRC-IMCA-0598,cc0a29ec4f4573e374e0bd8d16e7a231b89729c91b646b12608b8c41d0d0dcfc,VERIFIED,VERIFIED,False
EVT-IMCA-0599,International Marine Contractors Association (IMCA),31/21: Shackle failure during over-boarding of pennant wire and ballast chain,https://www.imca-int.com/resources/safety/safety-flashes/3121-shackle-failure-during-over-boarding-of-pennant-wire-and-ballast-chain/,SRC-IMCA-0599,57e4dceb99c74bca91aba6064bf585eddd5b3db8e9b641beae33c44274e35902,VERIFIED,VERIFIED,False
EVT-IMCA-0600,International Marine Contractors Association (IMCA),31/21: MSF: Dropped object during cargo discharge operations,https://www.imca-int.com/resources/safety/safety-flashes/3121-msf-dropped-object-during-cargo-discharge-operations/,SRC-IMCA-0600,7e9d6fb64ad05578257b51c35f002fcec17eebb138d214966a34a9b0d2dd36f6,VERIFIED,VERIFIED,False
EVT-IMCA-0601,International Marine Contractors Association (IMCA),30/21: De-rusting incident resulting in eye injury,https://www.imca-int.com/resources/safety/safety-flashes/3021-de-rusting-incident-resulting-in-eye-injury/,SRC-IMCA-0601,8ca20837b3d479033d6cd37c8c226b3d5aff0c29fc12f762c80922763e41f370,VERIFIED,VERIFIED,False
EVT-IMCA-0602,International Marine Contractors Association (IMCA),30/21: MSF: Eye injury whilst opening paint tin lid,https://www.imca-int.com/resources/safety/safety-flashes/3021-msf-eye-injury-whilst-opening-paint-tin-lid/,SRC-IMCA-0602,ab68f172ae65ea9efa147beaca39a3c35ec28e20113e1c6c3b7619993a669a4c,VERIFIED,VERIFIED,False
EVT-IMCA-0603,International Marine Contractors Association (IMCA),30/21: Hand pinched between cable and cable roller frame,https://www.imca-int.com/resources/safety/safety-flashes/3021-hand-pinched-between-cable-and-cable-roller-frame/,SRC-IMCA-0603,43e27252e9644d56711b522cf4983f4656881d031ea43df136bf3404b9989bff,VERIFIED,VERIFIED,False
EVT-IMCA-0604,International Marine Contractors Association (IMCA),30/21: Failure of first stage regulator low pressure (LP) blanking cap,https://www.imca-int.com/resources/safety/safety-flashes/3021-failure-of-first-stage-regulator-low-pressure-lp-blanking-cap/,SRC-IMCA-0604,43e27252e9644d56711b522cf4983f4656881d031ea43df136bf3404b9989bff,VERIFIED,VERIFIED,False
EVT-IMCA-0605,International Marine Contractors Association (IMCA),30/21: Failure of COBRA contents pressure gauge,https://www.imca-int.com/resources/safety/safety-flashes/3021-failure-of-cobra-contents-pressure-gauge/,SRC-IMCA-0605,18c25257714bdb51fd70a4e131bdb86eef931a5020dd0446867d24f662505dd6,VERIFIED,VERIFIED,False
EVT-IMCA-0606,International Marine Contractors Association (IMCA),29/21: NTSB: The sinking of the El Faro – an illustrated digest,https://www.imca-int.com/resources/safety/safety-flashes/2921-ntsb-the-sinking-of-the-el-faro-an-illustrated-digest/,SRC-IMCA-0606,ca2ef0c0065fd86b0639ee4e657f351414dcd98d139dd65d61ccd0f62731747a,VERIFIED,VERIFIED,False
EVT-IMCA-0607,International Marine Contractors Association (IMCA),29/21: Unexpected movement of conductor during diver dredging operations,https://www.imca-int.com/resources/safety/safety-flashes/2921-unexpected-movement-of-conductor-during-diver-dredging-operations/,SRC-IMCA-0607,ca2ef0c0065fd86b0639ee4e657f351414dcd98d139dd65d61ccd0f62731747a,VERIFIED,VERIFIED,False
EVT-IMCA-0608,International Marine Contractors Association (IMCA),29/21: Defective embarkation ladder quarantined – a reminder,https://www.imca-int.com/resources/safety/safety-flashes/2921-defective-embarkation-ladder-quarantined-a-reminder/,SRC-IMCA-0608,7ee2055a17723748b900b247fca95547787e7f3ce7ebf5932bd1ac6f25e8bdf6,VERIFIED,VERIFIED,False
EVT-IMCA-0609,International Marine Contractors Association (IMCA),29/21: USCG: Corrosion causing structural failure on accommodation ladders,https://www.imca-int.com/resources/safety/safety-flashes/2921-uscg-corrosion-causing-structural-failure-on-accommodation-ladders/,SRC-IMCA-0609,1c2aa16e4c1ca8253ce2cb0dfa4b567474a5600e8863da042caf95eafbf23f7e,VERIFIED,VERIFIED,False
EVT-IMCA-0610,International Marine Contractors Association (IMCA),29/21: UK HSE: Lubrication of circuit breakers – safety notice,https://www.imca-int.com/resources/safety/safety-flashes/2921-uk-hse-lubrication-of-circuit-breakers-safety-notice/,SRC-IMCA-0610,026113683bd41abed2933294706da71d1b2e82880fa2ae9fed625887c2324c16,VERIFIED,VERIFIED,False
EVT-IMCA-0611,International Marine Contractors Association (IMCA),28/21: Portable electrical equipment – serious fire in the accommodation,https://www.imca-int.com/resources/safety/safety-flashes/2821-portable-electrical-equipment-serious-fire-in-the-accommodation/,SRC-IMCA-0611,6e13794077956793161dff7bc55f2c4df2cd3995ebfc791d9a6a279eab3fe5c3,VERIFIED,VERIFIED,False
